transaction_id,customer_id,month,revenue,segment
6522,101,2026-01-01,2943.14,Mid-Market
6523,102,2026-01-01,1458.4,Mid-Market
6524,103,2026-01-01,4374.3,Mid-Market
6525,105,2026-01-01,4475.53,Mid-Market
6526,106,2026-01-01,2726.7,Mid-Market
6527,107,2026-01-01,267.21,SMB
6528,108,2026-01-01,761.85,SMB
6529,109,2026-01-01,4421.93,Mid-Market
6530,111,2026-01-01,2460.1,Mid-Market
6531,112,2026-01-01,1274.12,Mid-Market
6532,113,2026-01-01,3103.49,Mid-Market
6533,114,2026-01-01,4601.4,Mid-Market
6534,115,2026-01-01,857.44,SMB
6535,116,2026-01-01,762.03,SMB
6536,117,2026-01-01,4697.77,Mid-Market
6537,118,2026-01-01,690.38,SMB
6538,119,2026-01-01,13151.62,Enterprise
6539,120,2026-01-01,607.44,SMB
6540,121,2026-01-01,296.2,SMB
6541,122,2026-01-01,349.55,SMB
6542,123,2026-01-01,317.29,SMB
6543,124,2026-01-01,4117.79,Mid-Market
6544,125,2026-01-01,5293.19,Enterprise
6545,126,2026-01-01,646.23,SMB
6546,127,2026-01-01,503.97,SMB
6547,128,2026-01-01,4258.35,Mid-Market
6548,129,2026-01-01,632.01,SMB
6549,130,2026-01-01,705.84,SMB
6550,131,2026-01-01,273.81,SMB
6551,132,2026-01-01,8152.87,Enterprise
6552,133,2026-01-01,987.01,SMB
6553,134,2026-01-01,3880.61,Mid-Market
6554,135,2026-01-01,3157.71,Mid-Market
6555,136,2026-01-01,12838.69,Enterprise
6556,137,2026-01-01,852.62,SMB
6557,138,2026-01-01,1320.59,Mid-Market
6558,139,2026-01-01,4857.87,Mid-Market
6559,140,2026-01-01,3627.64,Mid-Market
6560,141,2026-01-01,2720.4,Mid-Market
6561,142,2026-01-01,730.01,SMB
6562,143,2026-01-01,2446.19,Mid-Market
6563,144,2026-01-01,906.9,SMB
6564,145,2026-01-01,4118.74,Mid-Market
6565,146,2026-01-01,11320.98,Enterprise
6566,147,2026-01-01,352.6,SMB
6567,148,2026-01-01,970.34,SMB
6568,149,2026-01-01,2673.31,Mid-Market
6569,150,2026-01-01,919.96,SMB
6570,151,2026-01-01,239.91,SMB
6571,152,2026-01-01,1526.15,Mid-Market
6572,153,2026-01-01,323.49,SMB
6573,155,2026-01-01,465.03,SMB
6574,156,2026-01-01,763.93,SMB
6575,157,2026-01-01,491.03,SMB
6576,158,2026-01-01,970.96,SMB
6577,159,2026-01-01,913.94,SMB
6578,160,2026-01-01,4335.82,Mid-Market
6579,161,2026-01-01,7301.97,Enterprise
6580,162,2026-01-01,3469.47,Mid-Market
6581,163,2026-01-01,10305.63,Enterprise
6582,164,2026-01-01,306.34,SMB
6583,165,2026-01-01,2167.91,Mid-Market
6584,166,2026-01-01,3122.62,Mid-Market
6585,167,2026-01-01,587.05,SMB
6586,168,2026-01-01,332.21,SMB
6587,169,2026-01-01,935.56,SMB
6588,170,2026-01-01,323.52,SMB
6589,171,2026-01-01,745.19,SMB
6590,172,2026-01-01,3956.9,Mid-Market
6591,173,2026-01-01,3510.41,Mid-Market
6592,174,2026-01-01,890.96,SMB
6593,175,2026-01-01,3172.61,Mid-Market
6594,176,2026-01-01,847.65,SMB
6595,177,2026-01-01,5411.79,Enterprise
6596,178,2026-01-01,1198.51,Mid-Market
6597,179,2026-01-01,3662.57,Mid-Market
6598,180,2026-01-01,677.62,SMB
6599,181,2026-01-01,11833.63,Enterprise
6600,182,2026-01-01,13009.1,Enterprise
6601,183,2026-01-01,9277.07,Enterprise
6602,184,2026-01-01,714.6,SMB
6603,185,2026-01-01,585.68,SMB
6604,186,2026-01-01,718.46,SMB
6605,187,2026-01-01,2187.3,Mid-Market
6606,188,2026-01-01,14155.33,Enterprise
6607,189,2026-01-01,9841.17,Enterprise
6608,190,2026-01-01,13402.02,Enterprise
6609,191,2026-01-01,728.2,SMB
6610,192,2026-01-01,439.68,SMB
6611,193,2026-01-01,265.07,SMB
6612,194,2026-01-01,245.41,SMB
6613,195,2026-01-01,537.46,SMB
6614,196,2026-01-01,2942.17,Mid-Market
6615,197,2026-01-01,369.21,SMB
6616,198,2026-01-01,679.23,SMB
6617,199,2026-01-01,2188.83,Mid-Market
6618,200,2026-01-01,3917.53,Mid-Market
6619,201,2026-01-01,3885.42,Mid-Market
6620,202,2026-01-01,4530.19,Mid-Market
6621,203,2026-01-01,4843.43,Mid-Market
6622,204,2026-01-01,1515.78,Mid-Market
6623,205,2026-01-01,494.83,SMB
6624,206,2026-01-01,658.93,SMB
6625,207,2026-01-01,2332.82,Mid-Market
6626,208,2026-01-01,569.17,SMB
6627,209,2026-01-01,2073.05,Mid-Market
6628,210,2026-01-01,398.23,SMB
6629,211,2026-01-01,1352.12,Mid-Market
6630,212,2026-01-01,2129.64,Mid-Market
6631,213,2026-01-01,2570.04,Mid-Market
6632,214,2026-01-01,673.82,SMB
6633,215,2026-01-01,2024.92,Mid-Market
6634,217,2026-01-01,1635.73,Mid-Market
6635,218,2026-01-01,472.36,SMB
6636,219,2026-01-01,663.63,SMB
6637,220,2026-01-01,438.12,SMB
6638,221,2026-01-01,792.1,SMB
6639,222,2026-01-01,2949.04,Mid-Market
6640,223,2026-01-01,3123.29,Mid-Market
6641,224,2026-01-01,10203.66,Enterprise
6642,225,2026-01-01,7926.32,Enterprise
6643,226,2026-01-01,5176.93,Enterprise
6644,227,2026-01-01,4868.73,Mid-Market
6645,228,2026-01-01,2939.98,Mid-Market
6646,229,2026-01-01,14910.23,Enterprise
6647,230,2026-01-01,376.49,SMB
6648,231,2026-01-01,478.34,SMB
6649,232,2026-01-01,1176.07,Mid-Market
6650,233,2026-01-01,594.16,SMB
6651,234,2026-01-01,4595.45,Mid-Market
6652,235,2026-01-01,721.79,SMB
6653,236,2026-01-01,583.07,SMB
6654,237,2026-01-01,3206.06,Mid-Market
6655,238,2026-01-01,13641.88,Enterprise
6656,239,2026-01-01,9130.01,Enterprise
6657,240,2026-01-01,935.01,SMB
6658,241,2026-01-01,4019.71,Mid-Market
6659,242,2026-01-01,4032.53,Mid-Market
6660,243,2026-01-01,479.3,SMB
6661,244,2026-01-01,2659.67,Mid-Market
6662,246,2026-01-01,357.25,SMB
6663,247,2026-01-01,3238.38,Mid-Market
6664,248,2026-01-01,267.15,SMB
6665,249,2026-01-01,3088.38,Mid-Market
6666,250,2026-01-01,825.9,SMB
6667,251,2026-01-01,7972.45,Enterprise
6668,252,2026-01-01,960.63,SMB
6669,253,2026-01-01,11469.92,Enterprise
6670,254,2026-01-01,292.31,SMB
6671,255,2026-01-01,961.31,SMB
6672,256,2026-01-01,503.98,SMB
6673,257,2026-01-01,4186.22,Mid-Market
6674,258,2026-01-01,472.44,SMB
6675,259,2026-01-01,949.47,SMB
6676,260,2026-01-01,4104.5,Mid-Market
6677,261,2026-01-01,6873.44,Enterprise
6678,262,2026-01-01,615.03,SMB
6679,263,2026-01-01,616.18,SMB
6680,264,2026-01-01,1155.2,Mid-Market
6681,266,2026-01-01,470.43,SMB
6682,267,2026-01-01,9545.81,Enterprise
6683,268,2026-01-01,560.05,SMB
6684,269,2026-01-01,681.05,SMB
6685,270,2026-01-01,2999.94,Mid-Market
6686,271,2026-01-01,8437.17,Enterprise
6687,272,2026-01-01,10923.26,Enterprise
6688,273,2026-01-01,324.06,SMB
6689,274,2026-01-01,5061.53,Mid-Market
6690,276,2026-01-01,7794.69,Enterprise
6691,277,2026-01-01,8113.27,Enterprise
6692,278,2026-01-01,846.83,SMB
6693,279,2026-01-01,617.15,SMB
6694,280,2026-01-01,3821.54,Mid-Market
6695,282,2026-01-01,4252.76,Mid-Market
6696,283,2026-01-01,477.86,SMB
6697,284,2026-01-01,752.74,SMB
6698,285,2026-01-01,4914.12,Mid-Market
6699,286,2026-01-01,679.92,SMB
6700,287,2026-01-01,4222.11,Mid-Market
6701,288,2026-01-01,774.33,SMB
6702,289,2026-01-01,12195.16,Enterprise
6703,290,2026-01-01,1117.9,Mid-Market
6704,291,2026-01-01,2947.94,Mid-Market
6705,292,2026-01-01,14629.14,Enterprise
6706,293,2026-01-01,832.68,SMB
6707,294,2026-01-01,814.71,SMB
6708,295,2026-01-01,647.39,SMB
6709,296,2026-01-01,762.26,SMB
6710,297,2026-01-01,3242.75,Mid-Market
6711,298,2026-01-01,6588.54,Enterprise
6712,299,2026-01-01,709.59,SMB
6713,300,2026-01-01,706.53,SMB
6714,301,2026-01-01,893.84,SMB
6715,302,2026-01-01,316.66,SMB
6716,303,2026-01-01,743.4,SMB
6717,304,2026-01-01,1137.78,Mid-Market
6718,305,2026-01-01,981.98,SMB
6719,306,2026-01-01,6185.21,Enterprise
6720,307,2026-01-01,1090.19,Mid-Market
6721,308,2026-01-01,2268.95,Mid-Market
6722,309,2026-01-01,320.97,SMB
6723,310,2026-01-01,735.0,SMB
6724,311,2026-01-01,536.44,SMB
6725,312,2026-01-01,4119.09,Mid-Market
6726,313,2026-01-01,4596.65,Mid-Market
6727,314,2026-01-01,13571.88,Enterprise
6728,315,2026-01-01,789.48,SMB
6729,316,2026-01-01,253.56,SMB
6730,317,2026-01-01,304.77,SMB
6731,318,2026-01-01,365.33,SMB
6732,319,2026-01-01,2309.8,Mid-Market
6733,320,2026-01-01,11448.42,Enterprise
6734,321,2026-01-01,630.23,SMB
6735,322,2026-01-01,456.08,SMB
6736,323,2026-01-01,1684.61,Mid-Market
6737,324,2026-01-01,14425.51,Enterprise
6738,325,2026-01-01,2325.46,Mid-Market
6739,326,2026-01-01,2357.55,Mid-Market
6740,328,2026-01-01,798.77,SMB
6741,329,2026-01-01,3575.78,Mid-Market
6742,330,2026-01-01,3682.35,Mid-Market
6743,331,2026-01-01,706.37,SMB
6744,332,2026-01-01,351.67,SMB
6745,333,2026-01-01,2039.55,Mid-Market
6746,334,2026-01-01,3162.02,Mid-Market
6747,335,2026-01-01,385.76,SMB
6748,336,2026-01-01,4976.03,Mid-Market
6749,337,2026-01-01,447.67,SMB
6750,338,2026-01-01,2166.22,Mid-Market
6751,339,2026-01-01,1872.09,Mid-Market
6752,340,2026-01-01,12089.19,Enterprise
6753,341,2026-01-01,2329.89,Mid-Market
6754,342,2026-01-01,2392.67,Mid-Market
6755,343,2026-01-01,4749.56,Mid-Market
6756,344,2026-01-01,825.41,SMB
6757,345,2026-01-01,425.16,SMB
6758,346,2026-01-01,300.26,SMB
6759,347,2026-01-01,3740.59,Mid-Market
6760,348,2026-01-01,2453.61,Mid-Market
6761,349,2026-01-01,994.74,SMB
6762,350,2026-01-01,863.7,SMB
6763,351,2026-01-01,14356.31,Enterprise
6764,352,2026-01-01,861.3,SMB
6765,353,2026-01-01,438.12,SMB
6766,354,2026-01-01,2159.53,Mid-Market
6767,355,2026-01-01,3759.58,Mid-Market
6768,356,2026-01-01,2341.67,Mid-Market
6769,357,2026-01-01,9548.84,Enterprise
6770,358,2026-01-01,408.82,SMB
6771,360,2026-01-01,7052.51,Enterprise
6772,361,2026-01-01,638.69,SMB
6773,362,2026-01-01,4686.93,Mid-Market
6774,364,2026-01-01,309.59,SMB
6775,365,2026-01-01,3508.77,Mid-Market
6776,366,2026-01-01,10943.1,Enterprise
6777,367,2026-01-01,378.41,SMB
6778,368,2026-01-01,3673.4,Mid-Market
6779,369,2026-01-01,10367.83,Enterprise
6780,370,2026-01-01,11699.15,Enterprise
6781,371,2026-01-01,1177.22,Mid-Market
6782,372,2026-01-01,2594.63,Mid-Market
6783,373,2026-01-01,3781.32,Mid-Market
6784,374,2026-01-01,283.37,SMB
6785,375,2026-01-01,4071.81,Mid-Market
6786,376,2026-01-01,992.67,Mid-Market
6787,377,2026-01-01,649.45,SMB
6788,378,2026-01-01,918.16,SMB
6789,379,2026-01-01,518.22,SMB
6790,380,2026-01-01,928.39,SMB
6791,381,2026-01-01,897.11,SMB
6792,382,2026-01-01,585.63,SMB
6793,383,2026-01-01,365.61,SMB
6794,384,2026-01-01,952.42,SMB
6795,385,2026-01-01,466.34,SMB
6796,386,2026-01-01,3595.44,Mid-Market
6797,387,2026-01-01,13942.56,Enterprise
6798,388,2026-01-01,5946.66,Enterprise
6799,389,2026-01-01,674.92,SMB
6800,390,2026-01-01,3192.12,Mid-Market
6801,391,2026-01-01,792.37,SMB
6802,392,2026-01-01,927.23,SMB
6803,393,2026-01-01,4730.86,Mid-Market
6804,394,2026-01-01,1712.79,Mid-Market
6805,395,2026-01-01,891.21,SMB
6806,397,2026-01-01,4815.34,Mid-Market
6807,398,2026-01-01,4926.14,Mid-Market
6808,399,2026-01-01,2642.83,Mid-Market
6809,400,2026-01-01,607.22,SMB
6810,401,2026-01-01,976.66,SMB
6811,402,2026-01-01,989.77,SMB
6812,403,2026-01-01,4768.28,Mid-Market
6813,404,2026-01-01,14022.29,Enterprise
6814,405,2026-01-01,212.1,SMB
6815,406,2026-01-01,3197.05,Mid-Market
6816,407,2026-01-01,289.94,SMB
6817,409,2026-01-01,2200.2,Mid-Market
6818,410,2026-01-01,976.66,SMB
6819,411,2026-01-01,3143.18,Mid-Market
6820,412,2026-01-01,585.28,SMB
6821,413,2026-01-01,974.17,SMB
6822,414,2026-01-01,4275.14,Mid-Market
6823,415,2026-01-01,583.27,SMB
6824,416,2026-01-01,340.04,SMB
6825,417,2026-01-01,6288.22,Enterprise
6826,418,2026-01-01,327.26,SMB
6827,419,2026-01-01,560.79,SMB
6828,420,2026-01-01,7370.29,Enterprise
6829,421,2026-01-01,1694.22,Mid-Market
6830,422,2026-01-01,811.99,SMB
6831,423,2026-01-01,13190.38,Enterprise
6832,425,2026-01-01,3939.68,Mid-Market
6833,426,2026-01-01,6810.79,Enterprise
6834,427,2026-01-01,13431.77,Enterprise
6835,428,2026-01-01,940.1,SMB
6836,429,2026-01-01,869.52,SMB
6837,430,2026-01-01,599.82,SMB
6838,431,2026-01-01,266.52,SMB
6839,432,2026-01-01,713.56,SMB
6840,433,2026-01-01,1782.59,Mid-Market
6841,434,2026-01-01,309.93,SMB
6842,435,2026-01-01,2309.21,Mid-Market
6843,436,2026-01-01,2036.93,Mid-Market
6844,437,2026-01-01,399.3,SMB
6845,438,2026-01-01,1960.61,Mid-Market
6846,439,2026-01-01,793.85,SMB
6847,440,2026-01-01,941.13,SMB
6848,441,2026-01-01,2207.29,Mid-Market
6849,442,2026-01-01,3968.6,Mid-Market
6850,443,2026-01-01,5089.82,Enterprise
6851,444,2026-01-01,722.37,SMB
6852,445,2026-01-01,763.38,SMB
6853,446,2026-01-01,1215.4,Mid-Market
6854,448,2026-01-01,457.9,SMB
6855,449,2026-01-01,507.53,SMB
6856,450,2026-01-01,609.48,SMB
6857,451,2026-01-01,901.34,SMB
6858,452,2026-01-01,3820.14,Mid-Market
6859,453,2026-01-01,458.43,SMB
6860,454,2026-01-01,1465.39,Mid-Market
6861,455,2026-01-01,903.8,SMB
6862,456,2026-01-01,452.52,SMB
6863,457,2026-01-01,3452.41,Mid-Market
6864,458,2026-01-01,1828.39,Mid-Market
6865,459,2026-01-01,305.28,SMB
6866,460,2026-01-01,314.8,SMB
6867,461,2026-01-01,3881.74,Mid-Market
6868,462,2026-01-01,3391.5,Mid-Market
6869,463,2026-01-01,9036.64,Enterprise
6870,464,2026-01-01,651.56,SMB
6871,465,2026-01-01,9828.89,Enterprise
6872,467,2026-01-01,716.06,SMB
6873,468,2026-01-01,1873.16,Mid-Market
6874,469,2026-01-01,7436.79,Enterprise
6875,470,2026-01-01,3960.61,Mid-Market
6876,472,2026-01-01,261.99,SMB
6877,473,2026-01-01,9567.19,Enterprise
6878,474,2026-01-01,746.34,SMB
6879,475,2026-01-01,1335.36,Mid-Market
6880,476,2026-01-01,647.64,SMB
6881,477,2026-01-01,1245.31,Mid-Market
6882,478,2026-01-01,652.41,SMB
6883,479,2026-01-01,603.07,SMB
6884,480,2026-01-01,3355.28,Mid-Market
6885,481,2026-01-01,6490.25,Enterprise
6886,483,2026-01-01,10140.63,Enterprise
6887,484,2026-01-01,1443.41,Mid-Market
6888,485,2026-01-01,1829.75,Mid-Market
6889,486,2026-01-01,11021.76,Enterprise
6890,487,2026-01-01,1367.22,Mid-Market
6891,488,2026-01-01,596.25,SMB
6892,489,2026-01-01,12712.73,Enterprise
6893,490,2026-01-01,562.87,SMB
6894,491,2026-01-01,626.16,SMB
6895,492,2026-01-01,2866.49,Mid-Market
6896,493,2026-01-01,1256.41,Mid-Market
6897,494,2026-01-01,2810.59,Mid-Market
6898,496,2026-01-01,12595.05,Enterprise
6899,497,2026-01-01,528.88,SMB
6900,498,2026-01-01,4288.26,Mid-Market
6901,499,2026-01-01,4053.51,Mid-Market
6902,500,2026-01-01,10993.53,Enterprise
6903,1,2026-02-01,810.35,SMB
6904,2,2026-02-01,3532.35,Mid-Market
6905,3,2026-02-01,826.83,SMB
6906,4,2026-02-01,3868.76,Mid-Market
6907,5,2026-02-01,2355.88,Mid-Market
6908,6,2026-02-01,238.3,SMB
6909,7,2026-02-01,3140.43,Mid-Market
6910,8,2026-02-01,13046.97,Enterprise
6911,9,2026-02-01,1671.06,Mid-Market
6912,10,2026-02-01,797.82,SMB
6913,11,2026-02-01,9514.61,Enterprise
6914,12,2026-02-01,745.14,SMB
6915,13,2026-02-01,686.69,SMB
6916,14,2026-02-01,4369.1,Mid-Market
6917,15,2026-02-01,251.43,SMB
6918,16,2026-02-01,840.27,SMB
6919,17,2026-02-01,568.16,SMB
6920,19,2026-02-01,1209.1,Mid-Market
6921,20,2026-02-01,358.5,SMB
6922,21,2026-02-01,5472.14,Enterprise
6923,23,2026-02-01,3062.86,Mid-Market
6924,24,2026-02-01,14926.23,Enterprise
6925,25,2026-02-01,10172.81,Enterprise
6926,26,2026-02-01,1968.8,Mid-Market
6927,27,2026-02-01,777.32,SMB
6928,28,2026-02-01,6962.97,Enterprise
6929,29,2026-02-01,502.67,SMB
6930,30,2026-02-01,4229.69,Mid-Market
6931,31,2026-02-01,13442.98,Enterprise
6932,32,2026-02-01,8445.26,Enterprise
6933,33,2026-02-01,6275.75,Enterprise
6934,34,2026-02-01,2511.5,Mid-Market
6935,35,2026-02-01,890.7,SMB
6936,36,2026-02-01,12785.01,Enterprise
6937,37,2026-02-01,922.61,SMB
6938,38,2026-02-01,2569.27,Mid-Market
6939,39,2026-02-01,1005.15,SMB
6940,40,2026-02-01,611.35,SMB
6941,41,2026-02-01,616.94,SMB
6942,42,2026-02-01,4811.15,Mid-Market
6943,43,2026-02-01,596.76,SMB
6944,44,2026-02-01,837.55,SMB
6945,45,2026-02-01,3876.23,Mid-Market
6946,46,2026-02-01,266.66,SMB
6947,47,2026-02-01,3397.8,Mid-Market
6948,48,2026-02-01,13170.56,Enterprise
6949,50,2026-02-01,8363.63,Enterprise
6950,51,2026-02-01,5642.29,Enterprise
6951,52,2026-02-01,3634.16,Mid-Market
6952,53,2026-02-01,449.04,SMB
6953,54,2026-02-01,3385.5,Mid-Market
6954,55,2026-02-01,2715.5,Mid-Market
6955,56,2026-02-01,12005.64,Enterprise
6956,57,2026-02-01,2360.52,Mid-Market
6957,58,2026-02-01,232.41,SMB
6958,59,2026-02-01,915.74,SMB
6959,60,2026-02-01,2398.93,Mid-Market
6960,61,2026-02-01,14665.81,Enterprise
6961,62,2026-02-01,2086.41,Mid-Market
6962,63,2026-02-01,14951.21,Enterprise
6963,64,2026-02-01,4837.3,Mid-Market
6964,67,2026-02-01,8740.49,Enterprise
6965,68,2026-02-01,13236.74,Enterprise
6966,69,2026-02-01,736.6,SMB
6967,70,2026-02-01,933.74,SMB
6968,71,2026-02-01,312.65,SMB
6969,72,2026-02-01,681.06,SMB
6970,73,2026-02-01,4167.2,Mid-Market
6971,74,2026-02-01,227.7,SMB
6972,75,2026-02-01,244.11,SMB
6973,76,2026-02-01,823.99,SMB
6974,77,2026-02-01,494.66,SMB
6975,78,2026-02-01,2481.69,Mid-Market
6976,79,2026-02-01,665.01,SMB
6977,80,2026-02-01,11183.93,Enterprise
6978,81,2026-02-01,744.88,SMB
6979,82,2026-02-01,4717.76,Mid-Market
6980,83,2026-02-01,8778.5,Enterprise
6981,84,2026-02-01,12594.43,Enterprise
6982,85,2026-02-01,642.76,SMB
6983,87,2026-02-01,507.59,SMB
6984,88,2026-02-01,3703.94,Mid-Market
6985,89,2026-02-01,2031.21,Mid-Market
6986,90,2026-02-01,288.38,SMB
6987,91,2026-02-01,772.23,SMB
6988,92,2026-02-01,10034.28,Enterprise
6989,93,2026-02-01,8722.05,Enterprise
6990,94,2026-02-01,651.28,SMB
6991,95,2026-02-01,2064.03,Mid-Market
6992,96,2026-02-01,401.08,SMB
6993,97,2026-02-01,559.31,SMB
6994,98,2026-02-01,15187.0,Enterprise
6995,99,2026-02-01,431.95,SMB
6996,100,2026-02-01,4694.46,Mid-Market
6997,101,2026-02-01,2924.46,Mid-Market
6998,102,2026-02-01,1519.47,Mid-Market
6999,103,2026-02-01,4477.92,Mid-Market
7000,104,2026-02-01,2786.02,Mid-Market
7001,105,2026-02-01,4617.45,Mid-Market
7002,106,2026-02-01,2863.16,Mid-Market
7003,107,2026-02-01,273.48,SMB
7004,108,2026-02-01,727.27,SMB
7005,109,2026-02-01,4483.66,Mid-Market
7006,110,2026-02-01,473.28,SMB
7007,111,2026-02-01,2354.8,Mid-Market
7008,112,2026-02-01,1229.34,Mid-Market
7009,113,2026-02-01,3232.78,Mid-Market
7010,115,2026-02-01,901.46,SMB
7011,116,2026-02-01,760.86,SMB
7012,117,2026-02-01,4603.9,Mid-Market
7013,118,2026-02-01,702.24,SMB
7014,119,2026-02-01,12701.84,Enterprise
7015,120,2026-02-01,592.73,SMB
7016,121,2026-02-01,298.24,SMB
7017,122,2026-02-01,365.52,SMB
7018,123,2026-02-01,317.65,SMB
7019,124,2026-02-01,4227.99,Mid-Market
7020,125,2026-02-01,5183.84,Enterprise
7021,126,2026-02-01,649.72,SMB
7022,127,2026-02-01,491.37,SMB
7023,128,2026-02-01,4267.97,Mid-Market
7024,129,2026-02-01,638.53,SMB
7025,130,2026-02-01,673.31,SMB
7026,131,2026-02-01,266.29,SMB
7027,132,2026-02-01,8330.41,Enterprise
7028,133,2026-02-01,1020.38,SMB
7029,134,2026-02-01,3967.32,Mid-Market
7030,135,2026-02-01,3183.18,Mid-Market
7031,136,2026-02-01,12778.68,Enterprise
7032,137,2026-02-01,875.73,SMB
7033,138,2026-02-01,1326.78,Mid-Market
7034,139,2026-02-01,4924.78,Mid-Market
7035,140,2026-02-01,3662.17,Mid-Market
7036,141,2026-02-01,2768.47,Mid-Market
7037,142,2026-02-01,721.81,SMB
7038,143,2026-02-01,2345.9,Mid-Market
7039,144,2026-02-01,908.63,SMB
7040,145,2026-02-01,4148.11,Mid-Market
7041,146,2026-02-01,11522.79,Enterprise
7042,148,2026-02-01,968.71,SMB
7043,149,2026-02-01,2762.27,Mid-Market
7044,150,2026-02-01,940.87,SMB
7045,151,2026-02-01,233.81,SMB
7046,152,2026-02-01,1516.45,Mid-Market
7047,153,2026-02-01,326.38,SMB
7048,154,2026-02-01,335.37,SMB
7049,155,2026-02-01,451.92,SMB
7050,156,2026-02-01,765.88,SMB
7051,157,2026-02-01,469.22,SMB
7052,158,2026-02-01,936.31,SMB
7053,159,2026-02-01,895.48,SMB
7054,160,2026-02-01,4261.52,Mid-Market
7055,161,2026-02-01,7578.19,Enterprise
7056,162,2026-02-01,3462.66,Mid-Market
7057,163,2026-02-01,10560.68,Enterprise
7058,164,2026-02-01,296.28,SMB
7059,165,2026-02-01,2193.43,Mid-Market
7060,166,2026-02-01,3183.62,Mid-Market
7061,167,2026-02-01,602.04,SMB
7062,168,2026-02-01,329.95,SMB
7063,170,2026-02-01,315.43,SMB
7064,172,2026-02-01,3835.94,Mid-Market
7065,173,2026-02-01,3392.13,Mid-Market
7066,174,2026-02-01,861.64,SMB
7067,175,2026-02-01,3263.89,Mid-Market
7068,176,2026-02-01,850.12,SMB
7069,177,2026-02-01,5191.53,Enterprise
7070,178,2026-02-01,1201.61,Mid-Market
7071,180,2026-02-01,674.14,SMB
7072,181,2026-02-01,11716.44,Enterprise
7073,182,2026-02-01,12885.35,Enterprise
7074,183,2026-02-01,8996.32,Enterprise
7075,184,2026-02-01,718.55,SMB
7076,186,2026-02-01,693.03,SMB
7077,187,2026-02-01,2124.87,Mid-Market
7078,188,2026-02-01,14740.29,Enterprise
7079,189,2026-02-01,9629.62,Enterprise
7080,190,2026-02-01,12795.45,Enterprise
7081,191,2026-02-01,770.85,SMB
7082,192,2026-02-01,438.1,SMB
7083,193,2026-02-01,263.03,SMB
7084,194,2026-02-01,248.52,SMB
7085,195,2026-02-01,553.74,SMB
7086,196,2026-02-01,2870.08,Mid-Market
7087,197,2026-02-01,364.52,SMB
7088,198,2026-02-01,674.8,SMB
7089,199,2026-02-01,2250.45,Mid-Market
7090,200,2026-02-01,3877.76,Mid-Market
7091,201,2026-02-01,3913.58,Mid-Market
7092,202,2026-02-01,4509.4,Mid-Market
7093,203,2026-02-01,4757.41,Mid-Market
7094,204,2026-02-01,1521.48,Mid-Market
7095,205,2026-02-01,506.33,SMB
7096,206,2026-02-01,635.49,SMB
7097,207,2026-02-01,2235.25,Mid-Market
7098,208,2026-02-01,585.11,SMB
7099,209,2026-02-01,2105.47,Mid-Market
7100,211,2026-02-01,1385.51,Mid-Market
7101,212,2026-02-01,2148.15,Mid-Market
7102,213,2026-02-01,2488.81,Mid-Market
7103,214,2026-02-01,672.45,SMB
7104,215,2026-02-01,2040.09,Mid-Market
7105,217,2026-02-01,1613.31,Mid-Market
7106,218,2026-02-01,459.41,SMB
7107,219,2026-02-01,653.89,SMB
7108,220,2026-02-01,446.92,SMB
7109,221,2026-02-01,788.04,SMB
7110,222,2026-02-01,3074.98,Mid-Market
7111,223,2026-02-01,3035.86,Mid-Market
7112,224,2026-02-01,9998.43,Enterprise
7113,225,2026-02-01,7907.2,Enterprise
7114,226,2026-02-01,5308.82,Enterprise
7115,227,2026-02-01,4888.6,Mid-Market
7116,228,2026-02-01,3065.74,Mid-Market
7117,229,2026-02-01,14271.4,Enterprise
7118,230,2026-02-01,368.43,SMB
7119,231,2026-02-01,476.18,SMB
7120,232,2026-02-01,1188.37,Mid-Market
7121,233,2026-02-01,589.09,SMB
7122,234,2026-02-01,4424.38,Mid-Market
7123,235,2026-02-01,705.06,SMB
7124,236,2026-02-01,578.17,SMB
7125,237,2026-02-01,3171.69,Mid-Market
7126,238,2026-02-01,13855.63,Enterprise
7127,239,2026-02-01,9377.47,Enterprise
7128,240,2026-02-01,887.33,SMB
7129,241,2026-02-01,3974.18,Mid-Market
7130,242,2026-02-01,3987.52,Mid-Market
7131,243,2026-02-01,494.16,SMB
7132,244,2026-02-01,2598.33,Mid-Market
7133,246,2026-02-01,361.19,SMB
7134,247,2026-02-01,3146.39,Mid-Market
7135,248,2026-02-01,259.61,SMB
7136,249,2026-02-01,3048.1,Mid-Market
7137,250,2026-02-01,826.85,SMB
7138,251,2026-02-01,7747.13,Enterprise
7139,252,2026-02-01,962.78,SMB
7140,253,2026-02-01,11895.82,Enterprise
7141,255,2026-02-01,997.22,SMB
7142,256,2026-02-01,516.71,SMB
7143,257,2026-02-01,4090.92,Mid-Market
7144,258,2026-02-01,462.37,SMB
7145,259,2026-02-01,971.72,SMB
7146,261,2026-02-01,7142.34,Enterprise
7147,262,2026-02-01,618.8,SMB
7148,263,2026-02-01,607.75,SMB
7149,264,2026-02-01,1178.17,Mid-Market
7150,265,2026-02-01,1587.67,Mid-Market
7151,266,2026-02-01,465.64,SMB
7152,267,2026-02-01,9596.3,Enterprise
7153,268,2026-02-01,585.58,SMB
7154,269,2026-02-01,677.04,SMB
7155,270,2026-02-01,3006.8,Mid-Market
7156,271,2026-02-01,8211.26,Enterprise
